latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_100m (km/h)
2023-10-29T17:00,12.5,87,0.80,0.80,0.00,0.00,53,18.8,26.3
2023-10-29T18:00,12.6,86,0.10,0.10,0.00,0.00,51,17.3,24.2
2023-10-29T19:00,13.1,82,0.00,0.00,0.00,0.00,3,19.2,25.5
2023-10-29T20:00,12.6,83,0.00,0.00,0.00,0.00,3,17.0,23.5
2023-10-29T21:00,12.6,82,0.00,0.00,0.00,0.00,3,16.4,23.1
2023-10-29T22:00,12.6,83,0.00,0.00,0.00,0.00,3,13.6,20.6
2023-10-29T23:00,12.8,84,0.00,0.00,0.00,0.00,3,12.7,20.5
2023-10-30T00:00,13.0,86,0.00,0.00,0.00,0.00,3,11.6,19.5
2023-10-30T01:00,10.4,97,0.20,0.20,0.00,0.00,51,13.4,26.4
2023-10-30T02:00,10.7,95,0.10,0.10,0.00,0.00,51,14.0,21.9
2023-10-30T03:00,11.0,97,0.30,0.30,0.00,0.00,51,12.8,19.9
2023-10-30T04:00,11.2,97,0.70,0.70,0.00,0.00,53,12.3,19.5
2023-10-30T05:00,11.5,98,0.20,0.20,0.00,0.00,51,12.1,18.9
2023-10-30T06:00,12.0,97,0.20,0.20,0.00,0.00,51,10.8,19.1
2023-10-30T07:00,12.4,97,0.00,0.00,0.00,0.00,3,10.4,18.4
2023-10-30T08:00,12.5,98,0.60,0.60,0.00,0.00,53,6.6,12.9
2023-10-30T09:00,12.6,99,0.00,0.00,0.00,0.00,3,5.5,10.4
2023-10-30T10:00,12.7,99,0.10,0.10,0.00,0.00,51,5.8,7.1
2023-10-30T11:00,12.6,100,0.00,0.00,0.00,0.00,3,5.2,6.9
2023-10-30T12:00,12.7,100,0.10,0.10,0.00,0.00,51,4.0,2.3
2023-10-30T13:00,12.6,98,0.10,0.10,0.00,0.00,51,2.5,2.9
2023-10-30T14:00,14.3,93,0.00,0.00,0.00,0.00,3,4.5,5.1
2023-10-30T15:00,15.3,91,0.00,0.00,0.00,0.00,3,8.2,10.0
2023-10-30T16:00,16.9,85,0.00,0.00,0.00,0.00,3,11.7,14.7
2023-10-30T17:00,18.1,81,0.00,0.00,0.00,0.00,3,12.5,15.6
2023-10-30T18:00,18.9,78,0.00,0.00,0.00,0.00,3,16.0,20.0
2023-10-30T19:00,17.7,82,0.00,0.00,0.00,0.00,3,14.1,19.2
2023-10-30T20:00,17.4,78,0.00,0.00,0.00,0.00,3,16.6,22.4
2023-10-30T21:00,16.2,79,0.00,0.00,0.00,0.00,3,19.6,28.3
2023-10-30T22:00,13.9,72,0.00,0.00,0.00,0.00,2,25.0,36.6
2023-10-30T23:00,12.4,74,0.00,0.00,0.00,0.00,3,23.0,35.0
2023-10-31T00:00,11.6,73,0.00,0.00,0.00,0.00,3,23.0,35.5
2023-10-31T01:00,11.0,73,0.00,0.00,0.00,0.00,3,19.5,30.3
2023-10-31T02:00,10.5,67,0.00,0.00,0.00,0.00,3,18.5,28.5
2023-10-31T03:00,10.1,65,0.00,0.00,0.00,0.00,3,15.7,24.2
2023-10-31T04:00,10.0,63,0.00,0.00,0.00,0.00,2,15.6,24.4
2023-10-31T05:00,9.7,63,0.00,0.00,0.00,0.00,2,18.1,27.4
2023-10-31T06:00,9.2,63,0.00,0.00,0.00,0.00,2,16.6,25.5
2023-10-31T07:00,8.9,64,0.00,0.00,0.00,0.00,3,13.8,21.6
2023-10-31T08:00,8.7,64,0.00,0.00,0.00,0.00,2,14.8,22.5
2023-10-31T09:00,8.5,63,0.00,0.00,0.00,0.00,2,14.1,21.4
2023-10-31T10:00,8.2,61,0.00,0.00,0.00,0.00,3,15.1,22.4
2023-10-31T11:00,7.4,67,0.00,0.00,0.00,0.00,0,13.0,21.5
2023-10-31T12:00,6.5,75,0.00,0.00,0.00,0.00,1,10.5,18.6
2023-10-31T13:00,7.4,71,0.00,0.00,0.00,0.00,1,9.4,13.4
2023-10-31T14:00,8.5,60,0.00,0.00,0.00,0.00,1,11.3,14.5
2023-10-31T15:00,9.1,56,0.00,0.00,0.00,0.00,0,9.7,12.0
2023-10-31T16:00,9.9,51,0.00,0.00,0.00,0.00,1,7.7,9.2
2023-10-31T17:00,10.3,51,0.00,0.00,0.00,0.00,3,4.0,4.7
2023-10-31T18:00,10.4,50,0.00,0.00,0.00,0.00,3,4.1,4.3
2023-10-31T19:00,10.3,50,0.00,0.00,0.00,0.00,3,4.6,5.2
2023-10-31T20:00,10.1,51,0.00,0.00,0.00,0.00,3,5.4,6.0
2023-10-31T21:00,9.6,53,0.00,0.00,0.00,0.00,3,7.6,9.5
2023-10-31T22:00,9.1,55,0.00,0.00,0.00,0.00,3,5.9,9.2
2023-10-31T23:00,9.0,56,0.00,0.00,0.00,0.00,3,4.2,5.4
2023-11-01T00:00,8.7,60,0.00,0.00,0.00,0.00,3,1.9,2.5
2023-11-01T01:00,8.6,60,0.10,0.10,0.00,0.00,51,5.9,9.3
2023-11-01T02:00,8.3,63,0.00,0.00,0.00,0.00,3,3.7,5.7
2023-11-01T03:00,8.1,66,0.10,0.10,0.00,0.00,51,6.9,9.7
2023-11-01T04:00,7.8,73,0.00,0.00,0.00,0.00,3,8.0,11.8
2023-11-01T05:00,7.5,78,0.00,0.00,0.00,0.00,3,9.0,13.7
2023-11-01T06:00,7.4,80,0.10,0.10,0.00,0.00,51,9.0,14.1
2023-11-01T07:00,7.2,79,0.40,0.40,0.00,0.00,51,12.9,19.8
2023-11-01T08:00,6.5,87,0.60,0.60,0.00,0.00,53,11.7,20.5
2023-11-01T09:00,6.3,88,0.40,0.40,0.00,0.00,51,9.3,17.2
2023-11-01T10:00,6.3,88,0.10,0.10,0.00,0.00,51,9.0,14.8
2023-11-01T11:00,6.2,90,0.10,0.10,0.00,0.00,51,8.3,13.0
2023-11-01T12:00,5.9,87,0.30,0.30,0.00,0.00,51,13.4,19.7
2023-11-01T13:00,5.9,76,0.20,0.20,0.00,0.00,51,12.0,17.8
2023-11-01T14:00,4.8,80,0.40,0.40,0.00,0.00,51,12.2,16.6
2023-11-01T15:00,5.3,81,0.30,0.30,0.00,0.00,51,10.1,13.5
2023-11-01T16:00,6.4,72,0.20,0.20,0.00,0.00,51,15.4,20.7
2023-11-01T17:00,7.9,65,0.00,0.00,0.00,0.00,0,16.3,21.1
2023-11-01T18:00,9.5,46,0.00,0.00,0.00,0.00,1,21.7,28.7
2023-11-01T19:00,8.8,47,0.40,0.40,0.00,0.00,51,23.3,31.9
2023-11-01T20:00,9.2,43,0.00,0.00,0.00,0.00,0,21.3,29.2
2023-11-01T21:00,8.1,44,0.00,0.00,0.00,0.00,0,18.5,28.4
2023-11-01T22:00,6.7,47,0.00,0.00,0.00,0.00,0,13.3,26.5
2023-11-01T23:00,5.7,49,0.00,0.00,0.00,0.00,0,13.9,27.8
2023-11-02T00:00,4.9,51,0.00,0.00,0.00,0.00,0,12.3,26.3
2023-11-02T01:00,4.5,54,0.00,0.00,0.00,0.00,0,15.5,29.1
2023-11-02T02:00,3.9,58,0.00,0.00,0.00,0.00,0,13.8,26.9
2023-11-02T03:00,3.2,63,0.00,0.00,0.00,0.00,0,12.2,25.2
2023-11-02T04:00,2.6,68,0.00,0.00,0.00,0.00,0,12.0,24.7
2023-11-02T05:00,2.1,71,0.00,0.00,0.00,0.00,0,10.5,23.4
2023-11-02T06:00,1.5,74,0.00,0.00,0.00,0.00,0,9.7,21.9
2023-11-02T07:00,1.0,78,0.00,0.00,0.00,0.00,0,8.9,21.3
2023-11-02T08:00,0.4,82,0.00,0.00,0.00,0.00,0,7.1,19.5
2023-11-02T09:00,-0.3,88,0.00,0.00,0.00,0.00,0,8.0,16.1
2023-11-02T10:00,-0.3,89,0.00,0.00,0.00,0.00,0,7.1,16.4
2023-11-02T11:00,-0.5,90,0.00,0.00,0.00,0.00,0,6.9,16.6
2023-11-02T12:00,0.3,90,0.00,0.00,0.00,0.00,0,5.9,15.9
2023-11-02T13:00,2.8,79,0.00,0.00,0.00,0.00,0,5.8,12.2
2023-11-02T14:00,4.9,66,0.00,0.00,0.00,0.00,0,6.8,9.0
2023-11-02T15:00,6.5,54,0.00,0.00,0.00,0.00,0,6.6,8.7
2023-11-02T16:00,7.7,44,0.00,0.00,0.00,0.00,0,9.2,11.5
2023-11-02T17:00,8.8,41,0.00,0.00,0.00,0.00,3,12.2,15.3
2023-11-02T18:00,9.3,38,0.00,0.00,0.00,0.00,0,11.0,14.0
2023-11-02T19:00,9.5,38,0.00,0.00,0.00,0.00,0,10.2,12.7
2023-11-02T20:00,9.4,38,0.00,0.00,0.00,0.00,0,9.1,11.6
2023-11-02T21:00,8.6,44,0.00,0.00,0.00,0.00,0,8.1,13.3
2023-11-02T22:00,5.4,59,0.00,0.00,0.00,0.00,0,8.6,17.2
2023-11-02T23:00,4.1,69,0.00,0.00,0.00,0.00,0,10.8,16.4
2023-11-03T00:00,4.1,70,0.00,0.00,0.00,0.00,0,9.8,13.0
2023-11-03T01:00,3.7,72,0.00,0.00,0.00,0.00,0,10.4,18.5
2023-11-03T02:00,4.0,72,0.00,0.00,0.00,0.00,0,8.3,21.6
2023-11-03T03:00,3.7,74,0.00,0.00,0.00,0.00,0,8.9,23.3
2023-11-03T04:00,3.4,73,0.00,0.00,0.00,0.00,0,8.7,24.0
2023-11-03T05:00,3.2,75,0.00,0.00,0.00,0.00,0,8.7,23.3
2023-11-03T06:00,2.6,78,0.00,0.00,0.00,0.00,0,7.9,21.7
2023-11-03T07:00,1.9,83,0.00,0.00,0.00,0.00,0,7.6,21.2
2023-11-03T08:00,1.1,87,0.00,0.00,0.00,0.00,0,7.8,19.1
2023-11-03T09:00,0.8,89,0.00,0.00,0.00,0.00,0,8.2,18.7
2023-11-03T10:00,0.3,92,0.00,0.00,0.00,0.00,0,9.7,16.6
2023-11-03T11:00,0.1,93,0.00,0.00,0.00,0.00,0,9.8,16.6
2023-11-03T12:00,1.1,92,0.00,0.00,0.00,0.00,0,5.8,16.9
2023-11-03T13:00,3.7,83,0.00,0.00,0.00,0.00,0,7.5,17.1
2023-11-03T14:00,6.5,72,0.00,0.00,0.00,0.00,0,7.2,11.5
2023-11-03T15:00,8.9,61,0.00,0.00,0.00,0.00,0,10.9,14.3
2023-11-03T16:00,10.6,54,0.00,0.00,0.00,0.00,0,14.8,19.5
2023-11-03T17:00,11.8,49,0.00,0.00,0.00,0.00,0,16.3,20.9
2023-11-03T18:00,12.6,43,0.00,0.00,0.00,0.00,0,17.7,23.1
2023-11-03T19:00,12.9,42,0.00,0.00,0.00,0.00,0,17.7,23.5
2023-11-03T20:00,12.9,41,0.00,0.00,0.00,0.00,0,16.3,22.5
2023-11-03T21:00,11.8,48,0.00,0.00,0.00,0.00,0,12.0,22.0
2023-11-03T22:00,8.9,58,0.00,0.00,0.00,0.00,0,9.1,23.7
2023-11-03T23:00,8.2,65,0.00,0.00,0.00,0.00,0,10.9,27.0
2023-11-04T00:00,8.0,68,0.00,0.00,0.00,0.00,0,12.6,29.0
2023-11-04T01:00,7.6,71,0.00,0.00,0.00,0.00,0,12.4,27.9
2023-11-04T02:00,6.7,74,0.00,0.00,0.00,0.00,0,11.1,26.3
2023-11-04T03:00,5.8,76,0.00,0.00,0.00,0.00,0,9.5,24.7
2023-11-04T04:00,5.4,74,0.00,0.00,0.00,0.00,1,10.4,26.2
2023-11-04T05:00,5.2,72,0.00,0.00,0.00,0.00,1,11.0,26.8
2023-11-04T06:00,5.2,73,0.00,0.00,0.00,0.00,1,9.7,24.3
2023-11-04T07:00,4.7,79,0.00,0.00,0.00,0.00,1,7.7,21.2
2023-11-04T08:00,4.4,84,0.00,0.00,0.00,0.00,1,6.5,18.2
2023-11-04T09:00,4.0,88,0.00,0.00,0.00,0.00,1,7.1,16.8
2023-11-04T10:00,3.4,90,0.00,0.00,0.00,0.00,1,6.8,17.5
2023-11-04T11:00,3.4,89,0.00,0.00,0.00,0.00,1,8.2,20.5
2023-11-04T12:00,4.0,85,0.00,0.00,0.00,0.00,2,8.6,20.7
2023-11-04T13:00,6.2,79,0.00,0.00,0.00,0.00,2,5.7,13.8
2023-11-04T14:00,8.6,69,0.00,0.00,0.00,0.00,1,5.0,8.1
2023-11-04T15:00,10.6,63,0.00,0.00,0.00,0.00,1,5.6,7.2
2023-11-04T16:00,12.6,59,0.00,0.00,0.00,0.00,3,7.1,9.4
2023-11-04T17:00,13.8,56,0.00,0.00,0.00,0.00,3,7.9,10.1
2023-11-04T18:00,14.1,55,0.00,0.00,0.00,0.00,3,8.3,10.5
2023-11-04T19:00,14.4,54,0.00,0.00,0.00,0.00,3,10.0,12.9
2023-11-04T20:00,14.8,51,0.00,0.00,0.00,0.00,2,9.4,11.8
2023-11-04T21:00,13.5,60,0.00,0.00,0.00,0.00,2,6.5,14.3
2023-11-04T22:00,10.9,68,0.00,0.00,0.00,0.00,2,7.4,16.1
2023-11-04T23:00,9.5,75,0.00,0.00,0.00,0.00,1,8.7,16.8
2023-11-05T00:00,8.5,80,0.00,0.00,0.00,0.00,2,9.1,17.4
2023-11-05T01:00,7.3,86,0.00,0.00,0.00,0.00,1,10.7,14.0
2023-11-05T02:00,8.1,85,0.00,0.00,0.00,0.00,2,7.1,16.3
2023-11-05T03:00,8.9,80,0.00,0.00,0.00,0.00,1,6.6,17.6
2023-11-05T04:00,7.7,82,0.00,0.00,0.00,0.00,2,8.4,20.3
2023-11-05T05:00,7.9,80,0.00,0.00,0.00,0.00,2,6.7,19.1
2023-11-05T06:00,7.4,83,0.00,0.00,0.00,0.00,1,7.1,17.0
2023-11-05T07:00,7.1,85,0.00,0.00,0.00,0.00,0,8.0,15.1
2023-11-05T08:00,6.0,89,0.00,0.00,0.00,0.00,0,10.2,14.9
2023-11-05T09:00,7.5,83,0.00,0.00,0.00,0.00,0,5.3,8.3
2023-11-05T10:00,4.8,95,0.00,0.00,0.00,0.00,1,7.8,8.8
2023-11-05T11:00,4.3,97,0.00,0.00,0.00,0.00,1,8.7,10.4
2023-11-05T12:00,4.8,97,0.00,0.00,0.00,0.00,0,5.5,8.7
2023-11-05T13:00,8.3,90,0.00,0.00,0.00,0.00,2,3.8,7.6
2023-11-05T14:00,11.3,76,0.00,0.00,0.00,0.00,2,4.0,9.8
2023-11-05T15:00,13.0,66,0.00,0.00,0.00,0.00,2,3.7,6.2
2023-11-05T16:00,13.2,64,0.00,0.00,0.00,0.00,2,4.0,4.8
2023-11-05T17:00,14.2,60,0.00,0.00,0.00,0.00,2,6.5,8.6
2023-11-05T18:00,15.4,54,0.00,0.00,0.00,0.00,0,8.8,11.6
2023-11-05T19:00,16.5,53,0.00,0.00,0.00,0.00,0,7.3,9.4
2023-11-05T20:00,16.8,48,0.00,0.00,0.00,0.00,0,8.0,10.7
2023-11-05T21:00,15.2,68,0.00,0.00,0.00,0.00,2,7.0,10.5
2023-11-05T22:00,13.4,58,0.00,0.00,0.00,0.00,1,10.4,24.0
2023-11-05T23:00,12.0,61,0.00,0.00,0.00,0.00,0,14.8,29.9
2023-11-06T00:00,10.3,69,0.00,0.00,0.00,0.00,0,12.9,27.5
2023-11-06T01:00,9.8,67,0.00,0.00,0.00,0.00,0,12.2,27.0
2023-11-06T02:00,9.0,67,0.00,0.00,0.00,0.00,0,11.8,26.1
2023-11-06T03:00,8.0,69,0.00,0.00,0.00,0.00,0,12.1,26.3
2023-11-06T04:00,7.0,71,0.00,0.00,0.00,0.00,0,11.4,25.2
2023-11-06T05:00,6.1,73,0.00,0.00,0.00,0.00,0,10.5,24.1
2023-11-06T06:00,5.3,75,0.00,0.00,0.00,0.00,1,9.7,23.1
2023-11-06T07:00,4.9,76,0.00,0.00,0.00,0.00,1,11.2,24.9
2023-11-06T08:00,4.8,74,0.00,0.00,0.00,0.00,1,11.9,25.3
2023-11-06T09:00,4.8,73,0.00,0.00,0.00,0.00,1,12.6,25.3
2023-11-06T10:00,4.2,76,0.00,0.00,0.00,0.00,1,11.3,24.5
2023-11-06T11:00,4.1,77,0.00,0.00,0.00,0.00,1,9.6,21.3
2023-11-06T12:00,3.7,81,0.00,0.00,0.00,0.00,0,9.8,20.5
2023-11-06T13:00,5.8,74,0.00,0.00,0.00,0.00,0,9.4,17.6
